short_name,club_name,player_name,club_involved_name,fee_cleaned,league_name,year,age,position,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
J. Pitroipa,Hamburger SV,Jonathan Pitroipa,Stade Rennais,3.15,1 Bundesliga,2011,35.0,Forward,1821.0,1013.0,808.0,Burkina Faso,26.0,15.0,11.0,2.0,1.0,1.0,7.0,3.0,4.0,0.0,0.0,5.0,4.0,1.0,27.0,15.0,12.0,1.0,0.0,0.44,0.35,0.1,0.09,0.11,911.0,1.33,67.0,70.0,1821.0,260.0,0.05,150.0,18.0,-1.0,11.0
A. Silva,Hamburger SV,Alex Silva,Flamengo,1.8,1 Bundesliga,2011,43.0,Midfielder,744.0,392.0,352.0,Brazil,22.0,11.0,11.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,6.0,3.0,8.0,2.0,6.0,1.0,0.0,0.36,0.24,0.12,0.23,0.0,744.0,0.97,93.0,34.0,744.0,372.0,0.12,121.0,40.0,-1.0,11.0
J. Mathijsen,Hamburger SV,Joris Mathijsen,Málaga CF,1.58,1 Bundesliga,2011,41.0,Defender,1664.0,900.0,764.0,Netherlands,19.0,10.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,25.0,14.0,11.0,4.0,0.0,0.11,0.0,0.11,0.1,0.12,832.0,1.35,67.0,88.0,416.0,0.0,0.22,142.0,350.0,80.0,13.0
Ä. Ben-Hatira,Hamburger SV,Änis Ben-Hatira,Hertha BSC,0.54,1 Bundesliga,2011,33.0,Forward,1042.0,506.0,536.0,Tunisia,18.0,9.0,9.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,14.0,8.0,6.0,3.0,1.0,0.35,0.09,0.26,0.53,0.0,347.0,1.21,74.0,58.0,347.0,1042.0,0.26,64.0,139.0,-1.0,4.0
D. Rozehnal,Hamburger SV,David Rozehnal,LOSC Lille,0.45,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Bradley,Borussia Mönchengladbach,Michael Bradley,Chievo Verona,1.08,1 Bundesliga,2011,34.0,Midfielder,1540.0,801.0,739.0,USA,19.0,10.0,9.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,47.0,22.0,25.0,4.0,0.0,0.35,0.18,0.18,0.11,0.24,513.0,2.75,33.0,81.0,385.0,513.0,0.23,97.0,68.0,-1.0,7.0
K. Matmour,Borussia Mönchengladbach,Karim Matmour,E. Frankfurt,0.45,1 Bundesliga,2011,36.0,Midfielder,453.0,230.0,223.0,Algeria,18.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,11.0,5.0,6.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.19,41.0,25.0,453.0,453.0,0.2,270.0,62.0,-1.0,26.0
L. Bailly,Borussia Mönchengladbach,Logan Bailly,Xamax,0.36,1 Bundesliga,2011,35.0,Goalkeeper,1350.0,720.0,630.0,Belgium,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,41.0,90.0,0.0,0.0,0.0,268.0,278.0,156.0,19.0
B. Anderson,Borussia Mönchengladbach,Bamba Anderson,E. Frankfurt,0.09,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Levels,Borussia Mönchengladbach,Tobias Levels,F. Düsseldorf,0.09,1 Bundesliga,2011,34.0,Defender,2070.0,990.0,1080.0,Germany,23.0,11.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,57.0,27.0,30.0,6.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,2.48,36.0,90.0,345.0,2070.0,0.26,269.0,210.0,159.0,27.0
I. Gündogan,1.FC Nuremberg,Ilkay Gündogan,Bor. Dortmund,4.95,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grafite,VfL Wolfsburg,Grafite,Al-Ahli (UAE),2.7,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Kjaer,VfL Wolfsburg,Simon Kjaer,AS Roma,2.7,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Riether,VfL Wolfsburg,Sascha Riether,1. FC Köln,2.52,1 Bundesliga,2011,38.0,Defender,2337.0,1140.0,1197.0,Germany,28.0,14.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,3.0,35.0,19.0,16.0,0.0,0.0,0.15,0.08,0.08,0.08,0.08,1169.0,1.35,67.0,83.0,0.0,1169.0,0.0,163.0,150.0,79.0,7.0
T. Sanli,VfL Wolfsburg,Tuncay Sanli,Bolton,0.9,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F. Johnson,VfL Wolfsburg,Fabian Johnson,TSG Hoffenheim,0.63,1 Bundesliga,2011,33.0,Midfielder,165.0,73.0,92.0,USA,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,41.0,28.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,21.0
P. Pekarik,VfL Wolfsburg,Peter Pekarik,Kayserispor,0.135,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Träsch,VfB Stuttgart,Christian Träsch,VfL Wolfsburg,8.1,1 Bundesliga,2011,33.0,Defender,3051.0,1530.0,1521.0,Germany,34.0,17.0,17.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,6.0,1.0,57.0,27.0,30.0,3.0,0.0,0.09,0.06,0.03,0.0,0.06,3051.0,1.68,54.0,90.0,1017.0,1526.0,0.09,206.0,183.0,126.0,12.0
B. Leno,VfB Stuttgart,Bernd Leno,Bay. Leverkusen,0.45,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Didavi,VfB Stuttgart,Daniel Didavi,1.FC Nuremberg,0.27,1 Bundesliga,2011,31.0,Midfielder,313.0,206.0,107.0,Germany,8.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.58,0.58,0.0,0.0,0.0,0.0,1.15,78.0,39.0,0.0,157.0,0.0,232.0,5.0,-1.0,20.0
P. Funk,VfB Stuttgart,Patrick Funk,FC St. Pauli,0.18,1 Bundesliga,2011,31.0,Midfielder,484.0,286.0,198.0,Germany,9.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0,3.0,0.0,0.0,0.19,0.0,0.19,0.31,0.0,484.0,1.12,81.0,54.0,0.0,0.0,0.0,93.0,346.0,-1.0,14.0
A. Schürrle,1.FSV Mainz 05,André Schürrle,Bay. Leverkusen,7.65,1 Bundesliga,2011,30.0,Midfielder,2479.0,1227.0,1252.0,Germany,33.0,16.0,17.0,15.0,6.0,9.0,4.0,0.0,4.0,3.0,1.0,8.0,4.0,4.0,30.0,11.0,19.0,2.0,0.0,0.69,0.15,0.54,0.44,0.65,165.0,1.09,83.0,75.0,1240.0,620.0,0.07,14.0,91.0,-1.0,1.0
C. Fuchs,1.FSV Mainz 05,Christian Fuchs,FC Schalke 04,3.42,1 Bundesliga,2011,35.0,Defender,2647.0,1408.0,1239.0,Austria,31.0,16.0,15.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,8.0,5.0,3.0,33.0,14.0,19.0,6.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,1.12,80.0,85.0,441.0,378.0,0.2,336.0,37.0,35.0,24.0
S. Bell,1.FSV Mainz 05,Stefan Bell,E. Frankfurt,0.09,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Sliskovic,1.FSV Mainz 05,Petar Sliskovic,FC St. Pauli,0.045,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Mertesacker,SV Werder Bremen,Per Mertesacker,Arsenal,10.17,1 Bundesliga,2011,36.0,Defender,2700.0,1440.0,1260.0,Germany,30.0,16.0,14.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,50.0,19.0,31.0,1.0,0.0,0.1,0.03,0.07,0.13,0.0,1350.0,1.67,54.0,90.0,2700.0,2700.0,0.03,170.0,218.0,124.0,8.0
P. Niemeyer,SV Werder Bremen,Peter Niemeyer,Hertha BSC,0.63,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Mosquera,SV Werder Bremen,John Jairo Mosquera,Union Berlin,0.135,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Schindler,SV Werder Bremen,Kevin Schindler,FC St. Pauli,0.135,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F. Wiedwald,SV Werder Bremen,Felix Wiedwald,MSV Duisburg,0.09,1 Bundesliga,2011,31.0,Goalkeeper,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
P. Testroet,SV Werder Bremen,Pascal Testroet,K. Offenbach,0.045,1 Bundesliga,2011,30.0,Forward,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
D. Peitz,FC Augsburg,Dominic Peitz,Hansa Rostock,0.045,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Kwakman,FC Augsburg,Kees Kwakman,FC Groningen,0.009000000000000001,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Tagoe,TSG 1899 Hoffenheim,Prince Tagoe,Bursaspor,1.35,1 Bundesliga,2011,34.0,Forward,74.0,12.0,62.0,Ghana,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,74.0,12.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,20.0
F. Zuculini,TSG 1899 Hoffenheim,Franco Zuculini,Real Zaragoza,0.36,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Raitala,TSG 1899 Hoffenheim,Jukka Raitala,CA Osasuna,0.09,1 Bundesliga,2011,32.0,Defender,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
V. Domovchiyski,Hertha BSC,Valeri Domovchiyski,MSV Duisburg,0.405,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Friend,Hertha BSC,Rob Friend,E. Frankfurt,0.225,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaká,Hertha BSC,Kaká,APOEL Nicosia,0.225,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Beichler,Hertha BSC,Daniel Beichler,MSV Duisburg,0.045,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y. Mohamad,1. FC Köln,Youssef Mohamad,Al-Ahli (UAE),2.27,1 Bundesliga,2011,41.0,Defender,2386.0,1218.0,1168.0,Lebanon,28.0,15.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,46.0,15.0,31.0,4.0,1.0,0.08,0.0,0.08,0.0,0.15,1193.0,1.74,52.0,85.0,477.0,0.0,0.19,159.0,290.0,133.0,8.0
T. Kessler,1. FC Köln,Thomas Kessler,E. Frankfurt,0.135,1 Bundesliga,2011,35.0,Goalkeeper,2318.0,1170.0,1148.0,Germany,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,49.0,24.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,47.0,89.0,1159.0,0.0,0.08,228.0,238.0,145.0,22.0
T. Yalcin,1. FC Köln,Taner Yalcin,Istanbul BBSK,0.135,1 Bundesliga,2011,31.0,Midfielder,406.0,166.0,240.0,Germany,16.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,0.22,0.0,0.22,0.54,0.0,406.0,0.89,102.0,25.0,406.0,0.0,0.22,78.0,292.0,-1.0,9.0
S. Terodde,1. FC Köln,Simon Terodde,Union Berlin,0.045,1 Bundesliga,2011,33.0,Forward,33.0,5.0,28.0,Germany,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,33.0,7.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,20.0
I. Ilicevic,1.FC Kaiserslautern,Ivo Ilicevic,Hamburger SV,3.6,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B. Schulz,1.FC Kaiserslautern,Bastian Schulz,RB Leipzig,0.09,1 Bundesliga,2011,36.0,Midfielder,54.0,54.0,0.0,Germany,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,18.0,54.0,0.0,1.67,-1.0,-1.0,-1.0,20.0
M. Zidan,Borussia Dortmund,Mohamed Zidan,1.FSV Mainz 05,0.36,1 Bundesliga,2011,39.0,Forward,97.0,22.0,75.0,Egypt,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,97.0,12.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,12.0
M. Hornschuh,Borussia Dortmund,Marc Hornschuh,FC Ingolstadt,0.081,1 Bundesliga,2011,30.0,Defender,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
N. Jörgensen,Bayer 04 Leverkusen,Nicolai Jörgensen,1.FC K'lautern,0.027000000000000003,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Morávek,FC Schalke 04,Jan Morávek,FC Augsburg,0.068,1 Bundesliga,2011,31.0,Midfielder,2026.0,873.0,1153.0,Czech Republic,29.0,13.0,16.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,3.0,32.0,10.0,22.0,4.0,0.0,0.31,0.09,0.22,0.31,0.16,405.0,1.42,63.0,70.0,507.0,1013.0,0.18,76.0,145.0,-1.0,2.0
P. Cissé,SC Freiburg,Papiss Demba Cissé,Newcastle,10.8,1 Bundesliga,2011,36.0,Forward,2804.0,1394.0,1410.0,Senegal,32.0,16.0,16.0,22.0,13.0,9.0,2.0,2.0,0.0,4.0,2.0,8.0,4.0,4.0,43.0,21.0,22.0,8.0,0.0,0.77,0.06,0.71,0.84,0.57,127.0,1.38,65.0,88.0,351.0,1402.0,0.26,4.0,184.0,-1.0,1.0
F. Bastians,SC Freiburg,Felix Bastians,Hertha BSC,0.09,1 Bundesliga,2011,33.0,Defender,2610.0,1350.0,1260.0,Germany,29.0,15.0,14.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.0,4.0,3.0,37.0,17.0,20.0,1.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,1.28,71.0,90.0,2610.0,522.0,0.03,293.0,71.0,61.0,25.0
R. Bobadilla,Borussia Mönchengladbach,Raúl Bobadilla,BSC Young Boys,1.35,1 Bundesliga,2011,34.0,Forward,815.0,471.0,344.0,Paraguay,14.0,8.0,6.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,22.0,12.0,10.0,2.0,1.0,0.66,0.33,0.33,0.0,0.78,272.0,2.43,37.0,58.0,272.0,272.0,0.33,46.0,19.0,-1.0,8.0
E. Kachunga,Borussia Mönchengladbach,Elias Kachunga,VfL Osnabrück,0.027000000000000003,1 Bundesliga,2011,29.0,Forward,26.0,0.0,26.0,Congo DR,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,9.0,13.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,18.0
S. Lakic,VfL Wolfsburg,Srdjan Lakic,TSG Hoffenheim,0.9,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. Cigerci,VfL Wolfsburg,Tolga Cigerci,Bor. M'gladbach,0.315,1 Bundesliga,2011,29.0,Midfielder,434.0,180.0,254.0,Turkey,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,145.0,72.0,0.0,0.0,0.0,261.0,261.0,-1.0,17.0
J. Koo,VfL Wolfsburg,Ja-cheol Koo,FC Augsburg,0.113,1 Bundesliga,2011,32.0,Midfielder,282.0,138.0,144.0,South Korea,10.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.64,141.0,28.0,94.0,282.0,0.96,219.0,21.0,-1.0,28.0
B. Leno,VfB Stuttgart,Bernd Leno,Bay. Leverkusen,6.75,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Pogrebnyak,VfB Stuttgart,Pavel Pogrebnyak,Fulham,0.45,1 Bundesliga,2011,37.0,Forward,1657.0,996.0,661.0,Russia,26.0,14.0,12.0,8.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,34.0,22.0,12.0,5.0,0.0,0.6,0.16,0.43,0.45,0.41,207.0,1.85,49.0,64.0,331.0,552.0,0.27,26.0,81.0,-1.0,3.0
E. Bicakcic,VfB Stuttgart,Ermin Bicakcic,E. Braunschweig,0.09,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley,SV Werder Bremen,Wesley,Palmeiras,5.4,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Wolf,SV Werder Bremen,Andreas Wolf,Monaco,1.35,1 Bundesliga,2011,39.0,Defender,2649.0,1417.0,1232.0,Germany,30.0,16.0,14.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,36.0,17.0,19.0,13.0,1.0,0.14,0.03,0.1,0.13,0.07,883.0,1.22,74.0,88.0,204.0,2649.0,0.44,152.0,215.0,56.0,5.0
S. Wagner,SV Werder Bremen,Sandro Wagner,1.FC K'lautern,0.27,1 Bundesliga,2011,33.0,Forward,1194.0,573.0,621.0,Germany,23.0,12.0,11.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,24.0,6.0,18.0,6.0,1.0,0.38,0.0,0.38,0.31,0.43,239.0,1.81,50.0,52.0,199.0,0.0,0.45,37.0,300.0,-1.0,4.0
U. Möhrle,FC Augsburg,Uwe Möhrle,Energie Cottbus,0.18,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V. Ibisevic,TSG 1899 Hoffenheim,Vedad Ibisevic,VfB Stuttgart,4.05,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Obasi,TSG 1899 Hoffenheim,Chinedu Obasi,FC Schalke 04,0.45,1 Bundesliga,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G. Sigurdsson,TSG 1899 Hoffenheim,Gylfi Sigurdsson,Swansea,0.45,1 Bundesliga,2011,31.0,Midfielder,1241.0,688.0,553.0,Iceland,29.0,14.0,15.0,9.0,4.0,5.0,3.0,2.0,1.0,2.0,0.0,7.0,5.0,2.0,18.0,10.0,8.0,0.0,0.0,0.87,0.22,0.65,0.52,0.81,138.0,1.31,69.0,43.0,0.0,414.0,0.0,6.0,47.0,-1.0,1.0
M. Amedick,1.FC Kaiserslautern,Martin Amedick,E. Frankfurt,0.315,1 Bundesliga,2011,38.0,Defender,2121.0,995.0,1126.0,Germany,26.0,12.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,38.0,12.0,26.0,3.0,0.0,0.13,0.04,0.08,0.09,0.08,1061.0,1.61,56.0,82.0,707.0,2121.0,0.13,162.0,203.0,116.0,9.0
S. Ñíguez,Atlético de Madrid,Saúl Ñíguez,Chelsea,4.5,Primera Division,2021,26.0,Midfielder,2033.0,976.0,1057.0,Spain,33.0,16.0,17.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,9.0,7.0,15.0,4.0,11.0,10.0,0.0,0.13,0.04,0.09,0.09,0.09,1017.0,0.66,136.0,62.0,203.0,2033.0,0.44,174.0,220.0,-1.0,6.0
N. Ibáñez,Atlético de Madrid,Nicolás Ibáñez,CF Pachuca,2.7,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F. Montero,Atlético de Madrid,Francisco Montero,Besiktas,0.675,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. Royal,FC Barcelona,Emerson Royal,Spurs,22.5,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Firpo,FC Barcelona,Junior Firpo,Leeds,13.5,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Todibo,FC Barcelona,Jean-Clair Todibo,OGC Nice,7.65,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Aleñá,FC Barcelona,Carles Aleñá,Getafe,4.5,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Manaj,FC Barcelona,Rey Manaj,Spezia Calcio,0.27,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Varane,Real Madrid,Raphaël Varane,Man Utd,36.0,Primera Division,2021,28.0,Defender,2717.0,1306.0,1411.0,France,31.0,15.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,6.0,23.0,9.0,14.0,2.0,0.0,0.07,0.0,0.07,0.0,0.13,1359.0,0.76,118.0,88.0,1359.0,0.0,0.07,206.0,405.0,22.0,9.0
M. Ødegaard,Real Madrid,Martin Ødegaard,Arsenal,31.5,Primera Division,2021,22.0,Midfielder,233.0,26.0,207.0,Norway,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,117.0,33.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,28.0
B. Díaz,Real Madrid,Brahim Díaz,AC Milan,2.7,Primera Division,2021,20.0,Midfielder,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
B. Gil,Sevilla FC,Bryan Gil,Spurs,22.5,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G. Arana,Sevilla FC,Guilherme Arana,Atlético-MG,2.25,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Gómez,Sevilla FC,Sergi Gómez,Espanyol,0.9,Primera Division,2021,29.0,Defender,723.0,316.0,407.0,Spain,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,6.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,121.0,80.0,362.0,0.0,0.25,421.0,305.0,21.0,21.0
M. Morlanes,Villarreal CF,Manu Morlanes,UD Almería,2.7,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Mori,Villarreal CF,Ramiro Funes Mori,Al-Nassr FC,2.25,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. González,Villarreal CF,Mario González,Braga,1.35,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. Franquesa,Villarreal CF,Enric Franquesa,Levante,0.675,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguelón,Villarreal CF,Miguelón,Espanyol,0.45,Primera Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
